Points_num,Min_date,Max_date,date2012_p,date2013_p,date2014_p,date2015_p,date2016_p,date2017_p,date2018_p,date2019_p,date2020_p,date2021_p,CONTINENT,area,Type,Nation,Locations,ORIG_FID,geometry
493,2012-02-01,2021-01-13,17,17,36,0,16,22,37,24,34,41,Asia,0.502728,1,India,"[79.6453300000000,16.6935900000000;79.6522200000000,16.6989300000000]",20783,POINT (79.648775 16.696260000000002)
68,2013-01-17,2018-01-27,0,0,6,5,3,10,4,0,0,0,Asia,0.162981,1,India,"[78.4365800000000,17.3127300000000;78.4410200000000,17.3154700000000]",20784,POINT (78.4388 17.3141)
190,2012-01-26,2021-09-11,12,12,15,3,7,2,19,5,7,2,Asia,0.345978,0,India,"[77.4811300000000,17.3302000000000;77.4864300000000,17.3351300000000]",20785,POINT (77.48378000000001 17.332665)
38,2012-12-03,1899-12-30,7,7,5,1,0,0,0,0,0,0,Asia,0.276945,0,India,"[91.1951500000000,23.6255400000000;91.1989600000000,23.6302600000000]",20786,POINT (91.197055 23.6279)
282,2012-01-24,2021-02-19,9,9,51,23,15,14,0,2,7,3,Asia,0.832617,0,India,"[91.3363200000000,23.7413500000000;91.3439800000000,23.7484000000000]",20787,POINT (91.34015 23.744875)
4196,2012-01-27,2021-08-21,147,147,222,420,821,633,0,313,279,179,Asia,1.56588,0,India,"[79.4760000000000,26.6360200000000;79.4880900000000,26.6463900000000]",20788,POINT (79.482045 26.641205)
2477,2012-01-21,2021-06-01,19,19,33,60,112,79,0,44,30,26,Asia,1.81447,0,India,"[79.4707600000000,26.6376800000000;79.4846100000000,26.6481700000000]",20789,POINT (79.47768500000001 26.642925)
180,2012-01-24,2017-02-07,28,28,3,15,14,14,0,0,0,0,Asia,0.24638,0,India,"[83.0873300000000,25.2904200000000;83.0920600000000,25.2943500000000]",20790,POINT (83.089695 25.292385000000003)
122,2012-03-02,2021-12-29,13,13,11,9,12,7,0,8,3,7,Asia,0.104132,0,India,"[83.0134500000000,25.3085300000000;83.0163000000000,25.3112900000000]",20791,POINT (83.014875 25.309910000000002)
86,2012-01-24,2017-01-21,12,12,8,4,3,4,0,0,0,0,Asia,0.189485,0,India,"[80.7077200000000,26.0125400000000;80.7119400000000,26.0160600000000]",20792,POINT (80.70983 26.0143)
60,2012-09-30,2015-03-21,3,3,10,5,0,0,0,0,0,0,Asia,0.314946,0,India,"[80.7169000000000,26.0071600000000;80.7221300000000,26.0118800000000]",20793,POINT (80.71951500000002 26.009520000000002)
22,2012-10-18,2014-02-19,5,5,2,0,0,0,0,0,0,0,Asia,0.112753,1,India,"[80.7258700000000,26.0076000000000;80.7285000000000,26.0109600000000]",20794,POINT (80.72718499999999 26.00928)
414,2012-02-09,2021-11-28,24,24,39,38,18,17,0,23,19,5,Asia,0.342804,0,India,"[77.4640000000000,28.6130900000000;77.4686900000000,28.6192000000000]",20795,POINT (77.46634499999999 28.616145)
667,2012-01-23,2021-02-22,69,69,37,52,35,43,0,21,22,19,Asia,0.567017,0,India,"[77.4709200000000,28.6207100000000;77.4778700000000,28.6275300000000]",20796,POINT (77.474395 28.624119999999998)
37,2012-01-27,2012-04-18,12,12,0,0,0,0,0,0,0,0,Asia,0.196915,0,India,"[77.3266100000000,28.7054700000000;77.3299100000000,28.7104700000000]",20797,POINT (77.32826 28.70797)
70,2015-10-30,2021-03-19,0,0,0,1,20,12,0,0,0,3,Asia,0.6082,0,India,"[77.3002300000000,28.7533200000000;77.3083000000000,28.7596400000000]",20798,POINT (77.304265 28.75648)
26,2017-12-17,1899-12-30,0,0,0,0,0,2,0,0,0,0,Asia,0.239615,0,India,"[77.3035700000000,28.7730700000000;77.3083100000000,28.7773100000000]",20799,POINT (77.30593999999999 28.775190000000002)
439,2012-01-27,2021-03-16,17,17,9,6,8,15,0,87,58,54,Asia,0.502609,0,India,"[83.1978900000000,26.7553200000000;83.2038700000000,26.7617600000000]",20800,POINT (83.20088 26.75854)
1736,2012-01-20,2021-01-15,173,173,302,129,63,36,0,10,29,10,Asia,1.70577,0,India,"[77.6849300000000,27.3688700000000;77.7003500000000,27.3779700000000]",20801,POINT (77.69264 27.373420000000003)
102,2015-11-08,2017-02-06,0,0,0,3,12,35,0,0,0,0,Asia,0.589826,0,India,"[78.6349200000000,28.6753400000000;78.6429400000000,28.6814200000000]",20802,POINT (78.63892999999999 28.678379999999997)
91,2013-03-31,2015-02-08,0,0,10,25,0,0,0,0,0,0,Asia,0.282505,0,India,"[78.7804300000000,28.7853300000000;78.7851000000000,28.7903300000000]",20803,POINT (78.782765 28.787829999999996)
47,2016-03-23,2020-03-17,0,0,0,0,5,8,0,12,1,0,Asia,0.331041,0,India,"[78.8519500000000,28.8892300000000;78.8570100000000,28.8946400000000]",20804,POINT (78.85448 28.891935)
30,2016-05-26,1899-12-30,0,0,0,0,0,2,0,0,0,0,Asia,0.337977,1,India,"[78.8900000000000,29.1888800000000;78.8947600000000,29.1947700000000]",20805,POINT (78.89238 29.191825)
26,2015-10-10,2016-01-09,0,0,0,8,4,0,0,0,0,0,Asia,0.162905,1,India,"[79.0277400000000,28.5858800000000;79.0310000000000,28.5899900000000]",20806,POINT (79.02937 28.587935)
23,2015-02-10,2015-03-03,0,0,0,11,0,0,0,0,0,0,Asia,0.220479,1,India,"[79.0267000000000,28.5925500000000;79.0305100000000,28.5973100000000]",20807,POINT (79.028605 28.594929999999994)
139,2015-07-27,1899-12-30,0,0,0,3,5,32,0,0,0,0,Asia,0.59406,0,India,"[78.9561300000000,29.1360600000000;78.9651600000000,29.1415100000000]",20808,POINT (78.960645 29.138785000000002)
688,2012-01-22,2021-06-02,88,88,57,32,24,35,0,14,4,3,Asia,0.730748,0,India,"[77.5174900000000,29.9686000000000;77.5259400000000,29.9759400000000]",20809,POINT (77.521715 29.97227)
157,2012-02-23,2017-03-15,22,22,3,14,17,3,0,0,0,0,Asia,0.292647,0,India,"[77.5596100000000,29.9219600000000;77.5641800000000,29.9273900000000]",20810,POINT (77.56189499999999 29.924675)
130,2012-05-06,1899-12-30,12,12,12,3,11,0,0,0,0,0,Asia,0.509664,0,India,"[82.6909800000000,24.1382400000000;82.6985100000000,24.1433100000000]",20811,POINT (82.694745 24.140775)
164,2012-05-25,2021-01-30,7,7,26,19,0,1,0,0,9,11,Asia,0.640356,0,India,"[82.6736700000000,24.1387800000000;82.6810400000000,24.1452900000000]",20812,POINT (82.677355 24.142035)
28,2012-05-16,2016-06-10,0,0,0,0,0,0,0,0,0,0,Asia,0.276492,0,India,"[82.6731000000000,24.1549600000000;82.6803700000000,24.1578100000000]",20813,POINT (82.67673500000001 24.156385)
571,2012-04-20,2021-01-19,31,31,1,36,12,89,0,18,60,15,Asia,1.54568,0,India,"[82.7182700000000,24.1203300000000;82.7276400000000,24.1326800000000]",20814,POINT (82.722955 24.126505)
33,2013-01-06,2016-05-31,0,0,0,2,9,0,0,0,0,0,Asia,0.317974,0,India,"[82.7112700000000,24.1327600000000;82.7160900000000,24.1377000000000]",20815,POINT (82.71368 24.13523)
65,2013-05-29,2017-04-11,0,0,0,18,12,1,0,0,0,0,Asia,0.216323,0,India,"[82.7560700000000,24.1244800000000;82.7613600000000,24.1275400000000]",20816,POINT (82.758715 24.12601)
55,2017-04-13,2017-04-13,0,0,0,0,0,23,0,0,0,0,Asia,0.57639,0,India,"[82.7509500000000,24.1295200000000;82.7580100000000,24.1356300000000]",20817,POINT (82.75448 24.132575)
782,2012-01-20,2021-04-14,50,50,47,44,54,44,0,62,42,57,Asia,0.468608,0,India,"[83.0361000000000,24.4470100000000;83.0425200000000,24.4524700000000]",20818,POINT (83.03931 24.44974)
171,2012-02-04,2021-02-13,8,8,7,14,12,7,0,2,2,10,Asia,0.203434,0,India,"[83.0119100000000,25.3093100000000;83.0160300000000,25.3130400000000]",20819,POINT (83.01397 25.311175)
69,2012-01-28,2020-04-30,5,5,8,3,3,6,0,2,1,0,Asia,0.298617,1,India,"[78.0123300000000,29.7320200000000;78.0184500000000,29.7361300000000]",20820,POINT (78.01539 29.734075)
86,2014-03-25,2021-05-05,0,0,3,7,11,12,0,4,1,2,Asia,0.396697,0,India,"[77.9418900000000,29.7973100000000;77.9477200000000,29.8030500000000]",20821,POINT (77.944805 29.800179999999994)
1753,2012-02-14,2021-11-09,9,9,69,101,140,144,127,113,91,81,Asia,0.626336,0,India,"[87.0859500000000,23.5610100000000;87.0928700000000,23.5673200000000]",20822,POINT (87.08941 23.564165)
634,2012-04-19,2021-09-09,8,8,53,67,3,17,54,37,20,17,Asia,0.323465,0,India,"[86.8984800000000,23.4285800000000;86.9036600000000,23.4329400000000]",20823,POINT (86.90107 23.43076)
1857,2012-01-27,2021-03-24,78,78,68,121,92,96,0,224,148,56,Asia,1.38145,0,India,"[87.0222500000000,23.8075000000000;87.0343200000000,23.8155100000000]",20824,POINT (87.028285 23.811504999999997)
179,2013-03-26,2020-05-16,0,0,1,0,0,1,0,79,27,0,Asia,0.435946,0,India,"[87.0150200000000,23.8147100000000;87.0212100000000,23.8196400000000]",20825,POINT (87.018115 23.817175)
6232,2012-01-21,2021-03-15,159,159,537,613,683,346,0,275,272,153,Asia,2.11968,0,India,"[87.0343600000000,23.8002900000000;87.0490000000000,23.8104200000000]",20826,POINT (87.04168 23.805355)
149,2018-09-17,2021-09-04,0,0,0,0,0,0,0,55,44,22,Asia,0.151757,0,India,"[87.0543300000000,23.7984800000000;87.0578800000000,23.8014700000000]",20827,POINT (87.056105 23.799975)
113,2018-01-04,2021-01-01,0,0,0,0,0,0,0,59,11,2,Asia,0.213541,0,India,"[87.1066000000000,23.7706200000000;87.1110800000000,23.7739500000000]",20828,POINT (87.10884 23.772285)
163,2018-08-29,2021-03-13,0,0,0,0,0,0,0,77,48,4,Asia,0.291297,1,India,"[87.0799000000000,23.7841900000000;87.0853300000000,23.7879400000000]",20829,POINT (87.082615 23.786065)
75,2018-08-29,2020-01-21,0,0,0,0,0,0,0,41,16,0,Asia,0.203739,0,India,"[87.0795600000000,23.7805600000000;87.0841100000000,23.7836900000000]",20830,POINT (87.081835 23.782125)
163,2016-12-22,2021-02-13,0,0,0,0,1,6,0,61,9,8,Asia,0.309368,0,India,"[87.0754100000000,23.7933500000000;87.0796100000000,23.7985000000000]",20831,POINT (87.07751 23.795925)
5497,2012-01-21,2021-02-22,56,56,93,161,328,345,436,492,493,665,Asia,1.53942,0,India,"[87.1120400000000,23.6896000000000;87.1261200000000,23.6972300000000]",20832,POINT (87.11908000000001 23.693415)
201,2016-12-21,2017-03-12,0,0,0,0,13,86,0,0,0,0,Asia,0.612,0,India,"[87.1142300000000,23.6598700000000;87.1208700000000,23.6663000000000]",20833,POINT (87.11755000000001 23.663085000000002)
1707,2013-02-19,2021-12-18,0,0,23,45,154,106,131,130,187,215,Asia,0.955107,0,India,"[87.1023600000000,23.6905000000000;87.1119800000000,23.6974300000000]",20834,POINT (87.10717 23.693965)
1732,2012-02-12,2021-10-20,6,6,10,13,69,111,153,218,236,220,Asia,0.69772,0,India,"[87.0965600000000,23.6871800000000;87.1040300000000,23.6937000000000]",20835,POINT (87.100295 23.690440000000002)
111,2012-10-12,1899-12-30,29,29,4,0,0,0,0,0,0,0,Asia,0.364613,0,India,"[87.0088300000000,23.6859000000000;87.0136300000000,23.6912100000000]",20836,POINT (87.01123000000001 23.688555)
214,2012-01-20,2012-02-24,70,70,0,0,0,0,0,0,0,0,Asia,0.424624,0,India,"[87.0178800000000,23.6615100000000;87.0235100000000,23.6667800000000]",20837,POINT (87.020695 23.664144999999998)
1548,2012-01-21,2021-01-28,60,60,38,56,75,96,112,136,117,78,Asia,0.627441,0,India,"[87.1435500000000,23.6084800000000;87.1510500000000,23.6143100000000]",20838,POINT (87.1473 23.611394999999998)
766,2012-01-24,2021-11-17,23,23,42,27,26,39,85,42,70,26,Asia,0.253881,0,India,"[87.1495100000000,23.6019000000000;87.1524100000000,23.6080000000000]",20839,POINT (87.15096000000001 23.604950000000002)
4303,2012-01-21,2021-12-01,24,24,148,360,217,170,341,359,344,223,Asia,2.96288,0,India,"[86.9116400000000,23.6597900000000;86.9273500000000,23.6729900000000]",20840,POINT (86.91949500000001 23.66639)
1724,2012-01-20,2021-12-07,170,170,87,51,62,83,93,76,38,17,Asia,1.53614,0,India,"[86.9306200000000,23.6683600000000;86.9416000000000,23.6781500000000]",20841,POINT (86.93611 23.673254999999997)
984,2012-11-13,2021-03-29,2,2,15,78,84,150,69,2,2,18,Asia,0.765553,1,India,"[86.9193900000000,23.6388800000000;86.9275800000000,23.6454200000000]",20842,POINT (86.92348500000001 23.64215)
403,2012-01-20,2014-03-25,110,110,10,0,0,0,0,0,0,0,Asia,0.532117,1,India,"[86.9302100000000,23.7856200000000;86.9360000000000,23.7920600000000]",20843,POINT (86.93310500000001 23.78884)
35,2012-10-14,2014-02-21,9,9,1,0,0,0,0,0,0,0,Asia,0.284787,0,India,"[86.8851200000000,23.8343100000000;86.8892400000000,23.8391600000000]",20844,POINT (86.88718 23.836735)
267,2012-12-16,2021-01-18,3,3,110,6,2,0,0,0,0,4,Asia,0.560317,0,India,"[86.8878300000000,23.8244400000000;86.8933200000000,23.8316000000000]",20845,POINT (86.890575 23.82802)
24838,2012-01-20,2021-10-31,1270,1270,1592,1317,1326,1041,1338,1156,1102,1227,Asia,6.80408,0,India,"[87.2296700000000,23.5445400000000;87.2540700000000,23.5639300000000]",20846,POINT (87.24187 23.554235)
986,2012-10-16,2021-11-26,32,32,82,88,46,47,55,34,31,25,Asia,0.723299,0,India,"[87.2692600000000,23.5124100000000;87.2766600000000,23.5192000000000]",20847,POINT (87.27296 23.515805)
2046,2012-01-29,2021-11-26,34,34,78,119,92,124,174,151,126,110,Asia,1.09973,0,India,"[87.2758300000000,23.5052600000000;87.2842700000000,23.5143100000000]",20848,POINT (87.28005 23.509785)
723,2012-01-20,2015-02-12,123,123,81,51,0,0,0,0,0,0,Asia,0.633102,0,India,"[87.3002200000000,23.5068400000000;87.3057700000000,23.5147600000000]",20849,POINT (87.302995 23.5108)
345,2012-11-28,2021-05-13,1,1,2,19,32,56,28,4,1,2,Asia,0.313543,0,India,"[87.3094200000000,23.5034100000000;87.3149300000000,23.5073600000000]",20850,POINT (87.312175 23.505385)
356,2017-03-28,2021-12-01,0,0,0,0,0,73,47,0,0,20,Asia,0.316107,1,India,"[87.2226300000000,23.6765400000000;87.2280800000000,23.6805800000000]",20851,POINT (87.22535500000001 23.678559999999997)
286,2016-04-24,2021-03-11,0,0,0,0,10,0,38,87,22,3,Asia,0.468859,1,India,"[87.2013700000000,23.6618400000000;87.2087100000000,23.6662900000000]",20852,POINT (87.20504 23.664065)
123,2016-06-18,2021-02-04,0,0,0,0,4,40,4,8,4,4,Asia,0.345836,0,India,"[87.2479200000000,23.7103400000000;87.2529700000000,23.7151100000000]",20853,POINT (87.250445 23.712725)
115,2016-03-10,2017-02-08,0,0,0,0,54,1,0,0,0,0,Asia,0.302471,0,India,"[87.2464900000000,23.7020900000000;87.2511200000000,23.7066400000000]",20854,POINT (87.248805 23.704364999999996)
1092,2012-01-25,2021-11-15,39,39,36,42,37,48,80,66,69,53,Asia,0.363192,0,India,"[87.1513100000000,23.6022800000000;87.1560400000000,23.6076300000000]",20855,POINT (87.153675 23.604955)
380,2016-03-24,2021-04-23,0,0,0,0,49,133,0,3,11,1,Asia,0.671741,1,India,"[87.1602400000000,23.6160900000000;87.1684800000000,23.6217700000000]",20856,POINT (87.16436 23.61893)
250,2014-03-30,2021-07-05,0,0,0,0,0,49,27,5,35,1,Asia,0.753521,0,India,"[87.4054200000000,23.5673700000000;87.4150800000000,23.5727800000000]",20857,POINT (87.41024999999999 23.570075000000006)
819,2015-09-17,2021-01-18,0,0,0,12,40,87,103,12,81,35,Asia,0.827379,0,India,"[87.3462200000000,23.6255000000000;87.3543500000000,23.6325700000000]",20858,POINT (87.350285 23.629035)
535,2012-10-18,2021-11-09,4,4,1,30,42,39,37,34,56,51,Asia,0.39025,1,India,"[87.3528100000000,23.4804000000000;87.3590600000000,23.4847300000000]",20859,POINT (87.355935 23.482565)
1141,2012-08-31,2021-05-13,18,18,22,19,56,86,109,85,80,84,Asia,0.456884,0,India,"[87.3591700000000,23.4801400000000;87.3655700000000,23.4850900000000]",20860,POINT (87.36237 23.482615)
186,2012-01-31,2021-10-11,3,3,6,4,9,13,17,17,8,16,Asia,0.267295,0,India,"[87.3667300000000,23.4849800000000;87.3710300000000,23.4892900000000]",20861,POINT (87.36888 23.487135000000002)
140,2013-02-13,2021-01-04,0,0,4,4,8,10,16,9,9,2,Asia,0.176261,0,India,"[88.0022100000000,22.4740000000000;88.0055300000000,22.4776000000000]",20862,POINT (88.00387 22.4758)
5155,2012-01-22,2021-11-04,133,133,205,218,285,285,350,443,350,395,Asia,0.86846,0,India,"[87.0142200000000,22.3617000000000;87.0217900000000,22.3696000000000]",20863,POINT (87.018005 22.36565)
548,2012-04-21,2021-02-13,1,1,10,1,13,29,42,68,107,93,Asia,0.6953,0,India,"[87.2857100000000,22.3566600000000;87.2937200000000,22.3626100000000]",20864,POINT (87.289715 22.359635)
3566,2012-01-31,2021-11-10,87,87,63,73,139,177,292,354,410,433,Asia,1.48963,0,India,"[87.2764300000000,22.3711700000000;87.2851900000000,22.3828300000000]",20865,POINT (87.28081 22.377)
356,2012-03-03,2021-02-24,7,7,32,21,13,10,20,25,23,16,Asia,0.379344,0,India,"[87.2832300000000,22.3853500000000;87.2888000000000,22.3900200000000]",20866,POINT (87.28601499999999 22.387684999999998)
236,2016-10-24,2021-03-07,0,0,0,0,13,17,32,9,13,26,Asia,0.358757,0,India,"[87.2872800000000,22.3780600000000;87.2934600000000,22.3820400000000]",20867,POINT (87.29037 22.38005)
1676,2012-01-20,2021-02-28,160,160,99,85,60,46,66,80,64,127,Asia,0.859359,0,India,"[87.3860500000000,22.2398700000000;87.3920800000000,22.2496100000000]",20868,POINT (87.389065 22.24474)
884,2012-01-20,2021-10-08,47,47,35,46,45,40,69,53,33,32,Asia,0.645625,0,India,"[88.1083800000000,22.0842700000000;88.1147500000000,22.0911000000000]",20869,POINT (88.111565 22.087685)
12774,2012-01-20,2021-01-10,563,563,685,646,631,744,793,683,566,591,Asia,4.9738,0,India,"[88.1143800000000,22.0490700000000;88.1311300000000,22.0690700000000]",20870,POINT (88.122755 22.059070000000002)
2096,2012-01-20,2021-01-26,165,165,101,49,59,72,111,91,139,140,Asia,1.02413,0,India,"[88.1000800000000,22.0463400000000;88.1086400000000,22.0544000000000]",20871,POINT (88.10436 22.05037)
137,2012-02-24,2021-02-05,8,8,10,3,1,6,8,3,14,8,Asia,0.436667,0,India,"[88.0944600000000,22.0495400000000;88.0999800000000,22.0548700000000]",20872,POINT (88.09722 22.052205)
566,2012-02-17,2020-04-03,34,34,22,31,7,34,7,19,52,0,Asia,2.36775,0,India,"[88.0893400000000,22.0290700000000;88.0987900000000,22.0459500000000]",20873,POINT (88.094065 22.03751)
704,2015-12-26,2021-01-09,0,0,0,4,16,76,79,77,66,49,Asia,0.502751,0,India,"[86.5425000000000,23.5453900000000;86.5491700000000,23.5506900000000]",20874,POINT (86.54583500000001 23.54804)
529,2012-10-23,2021-11-10,4,4,11,15,41,48,17,34,76,102,Asia,0.489318,0,India,"[86.7847200000000,23.6114800000000;86.7897200000000,23.6183400000000]",20875,POINT (86.78721999999999 23.614910000000002)
1142,2012-02-04,2021-11-05,4,4,65,78,98,67,86,43,48,61,Asia,0.758645,0,India,"[86.8587300000000,23.6127900000000;86.8644600000000,23.6220600000000]",20876,POINT (86.861595 23.617425)
41,2018-03-29,2020-03-03,0,0,0,0,0,0,6,18,5,0,Asia,0.23205,0,India,"[69.8522984640023,22.3142149871395;69.8557724770708,22.3199153274622]",20878,POINT (69.85403547053664 22.317065157300828)
4,2019-01-06,2021-03-31,0,0,0,0,0,0,0,2,1,1,Asia,0.711474,0,India,"[69.8772915180983,22.3115587597499;69.8877937807781,22.3175074122645]",20879,POINT (69.88254264943818 22.314533086007227)
270,2012-03-01,2021-11-26,1,1,0,13,24,21,36,52,21,29,Asia,2.25193,0,India,"[69.8692593083731,22.3180410312897;69.8868192383062,22.3289106666368]",20880,POINT (69.87803927333961 22.32347584896326)
312,2019-04-19,2021-03-23,0,0,0,0,0,0,0,40,169,103,Asia,0.857146,0,India,"[71.7453327957621,25.2979346601357;71.7577217037974,25.3042402318010]",20881,POINT (71.75152724977976 25.30108744596842)
3,2019-02-24,2019-04-18,0,0,0,0,0,0,0,3,0,0,Asia,0.667613,0,India,"[72.7822860910351,21.8803160474271;72.7907263559835,21.8896532178629]",20882,POINT (72.78650622350935 21.884984632645)
102,1899-12-30,2021-11-25,10,10,1,5,2,2,4,34,24,2,Asia,0.763776,0,India,"[73.0189016561491,18.6993833882852;73.0280102824592,18.7091964063203]",20884,POINT (73.02345596930415 18.704289897302694)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.66202,0,India,"[73.2018281184264,17.2942876508102;73.2119502806469,17.3046857692677]",20885,POINT (73.2068891995366 17.299486710038952)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.476791,0,India,"[73.2076697036115,17.2904845296063;73.2166010794563,17.2992021115186]",20886,POINT (73.21213539153389 17.294843320562478)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.068524,0,India,"[73.9869505565398,15.6570611715370;73.9895614115579,15.6591980047704]",20887,POINT (73.9882559840488 15.658129588153749)
123,2014-01-07,2021-12-12,0,0,11,7,19,13,11,20,14,6,Asia,1.26495,0,India,"[74.3486372356219,21.0844144640458;74.3605231074584,21.0931544290744]",20888,POINT (74.35458017154016 21.088784446560112)
10,2019-05-21,2020-01-19,0,0,0,0,0,0,0,9,1,0,Asia,0.410909,0,India,"[76.6864193418905,12.1519363660681;76.6925807368398,12.1569168683331]",20889,POINT (76.6895000393652 12.154426617200617)
134,1899-12-30,2021-01-02,0,0,5,4,10,8,23,18,12,8,Asia,0.743824,0,India,"[76.8912551662476,15.0122204826436;76.9013201716865,15.0181121097802]",20890,POINT (76.89628766896705 15.015166296211941)
20,2019-05-27,2021-02-05,0,0,0,0,0,0,0,15,3,2,Asia,0.506231,0,India,"[76.9264399084939,28.7374721299269;76.9341408645706,28.7431090056083]",20891,POINT (76.93029038653229 28.74029056776766)
12,2012-07-07,2019-03-24,3,3,0,0,0,0,0,6,0,0,Asia,0.646999,0,India,"[76.9964916454013,10.9518140926328;77.0030249815111,10.9592083755189]",20892,POINT (76.99975831345618 10.955511234075786)
156,2012-04-07,2021-03-31,19,19,12,5,5,26,0,36,28,6,Asia,0.945664,0,India,"[77.0672590610755,28.7913722985303;77.0774153339888,28.7996518034671]",20893,POINT (77.07233719753206 28.79551205099875)
8,1899-12-30,2021-09-12,0,0,0,1,0,1,1,1,1,1,Asia,0.0895,0,India,"[78.1514595393952,8.87076404275877;78.1548166528793,8.87282932738918]",20894,POINT (78.15313809613728 8.871796685073974)
21,2016-05-26,2021-03-30,0,0,0,0,1,1,0,13,0,6,Asia,0.315088,0,India,"[79.2536734372021,20.8584237898014;79.2581108414161,20.8639745950176]",20895,POINT (79.25589213930911 20.8611991924095)
101,2012-07-05,2021-06-04,7,7,3,9,6,6,13,22,0,2,Asia,0.883287,0,India,"[80.0710712923722,13.3895115560932;80.0808162975823,13.3960505615057]",20896,POINT (80.07594379497728 13.392781058799514)
326,2012-04-28,2020-05-31,104,104,0,0,27,5,0,85,1,0,Asia,1.25262,0,India,"[80.3196973429435,13.2395302826865;80.3298597604584,13.2484789848213]",20897,POINT (80.32477855170094 13.244004633753843)
10,2019-03-03,2021-12-16,0,0,0,0,0,0,0,3,6,1,Asia,0.726719,0,India,"[80.3372075198954,13.2880666614442;80.3460767290355,13.2942195880748]",20898,POINT (80.34164212446547 13.29114312475949)
2,2019-02-08,2019-02-07,0,0,0,0,0,0,0,2,0,0,Asia,0.222048,0,India,"[80.5028909867637,16.4653611332431;80.5065286486183,16.4700915000038]",20899,POINT (80.50470981769097 16.467726316623487)
366,1899-12-30,2021-01-22,20,20,26,47,19,25,24,57,35,45,Asia,1.20884,0,India,"[81.6021179352836,21.2953351399730;81.6124047516656,21.3043819350496]",20900,POINT (81.60726134347455 21.299858537511298)
104,1899-12-30,2021-01-09,0,0,1,0,3,8,2,18,43,25,Asia,0.356362,0,India,"[81.7466043330435,21.5538175649828;81.7515899090599,21.5593038815024]",20901,POINT (81.74909712105169 21.55656072324257)
26,2017-02-10,2019-03-30,0,0,0,0,0,2,0,24,0,0,Asia,1.07175,0,India,"[82.5502818810639,22.3862052137397;82.5600691932829,22.3943666798933]",20902,POINT (82.55517553717338 22.39028594681648)
82,2012-02-26,2021-10-21,10,10,0,0,0,2,2,1,36,17,Asia,0.42283,0,India,"[82.5664253638623,22.3222097854658;82.5735079595071,22.3267957924971]",20903,POINT (82.56996666168476 22.32450278898146)
81,2012-05-05,2021-06-06,3,3,0,0,0,0,0,31,32,12,Asia,0.963991,0,India,"[82.5665206025128,22.3273563027257;82.5749570895047,22.3369336332743]",20904,POINT (82.57073884600868 22.33214496799997)
24,2019-04-19,2021-05-30,0,0,0,0,0,0,0,16,7,1,Asia,0.485726,0,India,"[82.5740799122220,24.1848306109052;82.5797143707467,24.1916789423751]",20905,POINT (82.57689714148441 24.188254776640125)
54,2014-02-08,2021-05-05,0,0,6,0,0,0,0,1,1,46,Asia,0.707367,0,India,"[82.5995387984802,24.1522677696123;82.6103058595317,24.1585715832690]",20906,POINT (82.60492232900592 24.15541967644067)
75,1899-12-30,2021-04-20,0,0,11,8,1,1,0,6,12,36,Asia,0.467871,0,India,"[82.6171711215556,24.1534551620742;82.6274436623020,24.1601288178657]",20907,POINT (82.6223073919288 24.156791989969946)
57,1899-12-30,2021-03-05,0,0,0,5,5,8,0,25,9,5,Asia,0.376623,0,India,"[82.6330446541695,24.1388082033163;82.6415188302494,24.1440516114201]",20908,POINT (82.63728174220941 24.141429907368185)
72,2014-04-04,2021-12-03,0,0,2,2,7,2,0,46,8,5,Asia,0.403964,0,India,"[82.7182664447214,24.1312534929691;82.7258947099551,24.1392650934031]",20909,POINT (82.7220805773383 24.13525929318611)
251,2012-05-21,2021-04-19,2,2,0,0,0,22,0,35,153,37,Asia,0.880092,0,India,"[82.7585777427208,24.1404595534156;82.7675342398766,24.1493880568258]",20910,POINT (82.76305599129866 24.144923805120712)
9,2019-03-20,2021-12-30,0,0,0,0,0,0,0,8,0,1,Asia,0.362274,0,India,"[82.7626856621889,24.1588500271792;82.7683398202927,24.1652325415700]",20911,POINT (82.76551274124074 24.162041284374627)
19,2012-05-14,2020-12-21,1,1,1,2,0,3,2,3,2,0,Asia,0.197924,0,India,"[83.1829855394135,17.6033465562799;83.1875842909719,17.6084148082223]",20912,POINT (83.18528491519267 17.605880682251083)
77,2017-03-12,2021-07-12,0,0,0,0,0,2,11,30,7,5,Asia,0.420109,0,India,"[83.3277967620420,22.0090638196423;83.3330624096359,22.0149172525829]",20913,POINT (83.33042958583893 22.011990536112634)
56,2012-02-05,2021-12-06,1,1,4,0,0,3,2,22,14,5,Asia,0.266746,0,India,"[83.4970323258980,21.9412764818262;83.5026271247523,21.9449007800888]",20914,POINT (83.49982972532517 21.943088630957508)
393,2014-01-14,2019-06-06,0,0,18,81,34,145,25,40,0,0,Asia,3.06953,0,India,"[83.5048672751595,22.1286131578059;83.5256841756134,22.1402839179228]",20915,POINT (83.5152757253865 22.134448537864387)
181,2015-05-19,2021-03-23,0,0,0,17,0,113,4,30,1,8,Asia,1.26894,0,India,"[83.5135363403211,22.1153556509325;83.5262783540074,22.1237114787098]",20916,POINT (83.51990734716425 22.11953356482107)
